,Title,Price,Shop_name,Overall_star,Star_rating,Review,Customer_date,Product_links
41,"Personalized Search-And-Find 'World Trip’ Book, Gifts for Kids 2-7, Add your secret message, Unique Gift, Birthday Present","Price:,            ,            USD 35.00+",LibrioBooks,5 out of 5 stars,5 out of 5 stars,"One of the highest quality personalized gifts I’ve ever given! I chose paperback, expecting lesser quality as with most any paperback book, but the material was stronger than I expected and nice! The shipping was a breeze and the customer service start to finish is great. They’re friendly and communicative and it’s easy to manage your order! Sometimes you feel left in the dark on personalized gifts until they arrive, but you’re able to digitally view your book and approve before it goes to print which gave me comfort. The packaging was also adorable! 10/10 would order again!","Felysha Walker,                     ,                     Mar 6, 2023",https://www.etsy.com/listing/996382542/personalized-search-and-find-world-trip?click_key=e112050b893287eaf3d2065284afd16a1e08c596%3A996382542&click_sum=2150633f&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-1047851-1-6&etp=1&sts=1
42,"Personalized Search-And-Find 'World Trip’ Book, Gifts for Kids 2-7, Add your secret message, Unique Gift, Birthday Present","Price:,            ,            USD 35.00+",LibrioBooks,5 out of 5 stars,5 out of 5 stars,"This book is so adorable and incredibly detailed. It is fun to see all the little details on each page. Each time we look at the book, my son discovers something new that he finds and something new to talk about. He was excited to see his name and cartoon on the cover! The sellers also have amazing service. This shipped overseas and I'm surprised at how quickly I received it! It came much sooner than expected. Our son is 3 and I think this will be a book that our son will be able to grow with and enjoy over many years.","Caitlin,                     ,                     Apr 14, 2023",https://www.etsy.com/listing/996382542/personalized-search-and-find-world-trip?click_key=e112050b893287eaf3d2065284afd16a1e08c596%3A996382542&click_sum=2150633f&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-1047851-1-6&etp=1&sts=1
43,"Personalized Search-And-Find 'World Trip’ Book, Gifts for Kids 2-7, Add your secret message, Unique Gift, Birthday Present","Price:,            ,            USD 35.00+",LibrioBooks,5 out of 5 stars,5 out of 5 stars,"This book is so adorable and incredibly detailed. It is fun to see all the little details on each page. Each time we look at the book, my son discovers something new that he finds and something new to talk about. He was excited to see his name and cartoon on the cover! The sellers also have amazing service. This shipped overseas and I'm surprised at how quickly I received it! It came much sooner than expected. Our son is 3 and I think this will be a book that our son will be able to grow with and enjoy over many years.","Caitlin,                     ,                     Apr 14, 2023",https://www.etsy.com/listing/996382542/personalized-search-and-find-world-trip?click_key=e112050b893287eaf3d2065284afd16a1e08c596%3A996382542&click_sum=2150633f&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-1047851-1-6&etp=1&sts=1
44,"Personalized Search-And-Find 'World Trip’ Book, Gifts for Kids 2-7, Add your secret message, Unique Gift, Birthday Present","Price:,            ,            USD 35.00+",LibrioBooks,5 out of 5 stars,5 out of 5 stars,I absolutely LOVE the books I ordered. Amazing quality! My granddaughter cried when she read them. They will last for generations. I will be buying more without a doubt. Highly recommend this seller/company.,"violet baker,                     ,                     Jan 7, 2023",https://www.etsy.com/listing/996382542/personalized-search-and-find-world-trip?click_key=e112050b893287eaf3d2065284afd16a1e08c596%3A996382542&click_sum=2150633f&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-1047851-1-6&etp=1&sts=1
45,"Personalized Search-And-Find 'World Trip’ Book, Gifts for Kids 2-7, Add your secret message, Unique Gift, Birthday Present","Price:,            ,            USD 35.00+",LibrioBooks,5 out of 5 stars,5 out of 5 stars,I absolutely LOVE the books I ordered. Amazing quality! My granddaughter cried when she read them. They will last for generations. I will be buying more without a doubt. Highly recommend this seller/company.,"violet baker,                     ,                     Jan 7, 2023",https://www.etsy.com/listing/996382542/personalized-search-and-find-world-trip?click_key=e112050b893287eaf3d2065284afd16a1e08c596%3A996382542&click_sum=2150633f&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-1047851-1-6&etp=1&sts=1
46,"Personalized Search-And-Find 'World Trip’ Book, Gifts for Kids 2-7, Add your secret message, Unique Gift, Birthday Present","Price:,            ,            USD 35.00+",LibrioBooks,5 out of 5 stars,5 out of 5 stars,"The shipping was SO fast and managed to come way before I expected, I was even sent a little voucher incase it did not arrive on time! 
Lovely team who responded quickly and were very friendly :) 
Also love the book so much!","Sign in with Apple user,                     ,                     Feb 11, 2023",https://www.etsy.com/listing/996382542/personalized-search-and-find-world-trip?click_key=e112050b893287eaf3d2065284afd16a1e08c596%3A996382542&click_sum=2150633f&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-1047851-1-6&etp=1&sts=1
47,"Personalized Search-And-Find 'World Trip’ Book, Gifts for Kids 2-7, Add your secret message, Unique Gift, Birthday Present","Price:,            ,            USD 35.00+",LibrioBooks,5 out of 5 stars,5 out of 5 stars,"The shipping was SO fast and managed to come way before I expected, I was even sent a little voucher incase it did not arrive on time! 
Lovely team who responded quickly and were very friendly :) 
Also love the book so much!","Sign in with Apple user,                     ,                     Feb 11, 2023",https://www.etsy.com/listing/996382542/personalized-search-and-find-world-trip?click_key=e112050b893287eaf3d2065284afd16a1e08c596%3A996382542&click_sum=2150633f&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-1047851-1-6&etp=1&sts=1
48,Das große Freundebuch für 39 Freunde mit Tieren | Personalisiert mit Wunschnamen - Tolles Geschenk für Schule und Kiga | Mädchen und Jungs,"Price:,            ,            USD 31.88",Geschenkbuchshop,5 out of 5 stars,5 out of 5 stars,"Super fast delivery, exactly as described, beautiful! Thanks very much","Claudia,                     ,                     Apr 11, 2023",https://www.etsy.com/listing/1118318302/das-grosse-freundebuch-fur-39-freunde?click_key=5765b46b1edc384b4753be1057e77e2e1d9ea9cd%3A1118318302&click_sum=6d48992d&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-1047851-1-8&sts=1
49,Das große Freundebuch für 39 Freunde mit Tieren | Personalisiert mit Wunschnamen - Tolles Geschenk für Schule und Kiga | Mädchen und Jungs,"Price:,            ,            USD 31.88",Geschenkbuchshop,5 out of 5 stars,5 out of 5 stars,"Super fast delivery, exactly as described, beautiful! Thanks very much","Claudia,                     ,                     Apr 11, 2023",https://www.etsy.com/listing/1118318302/das-grosse-freundebuch-fur-39-freunde?click_key=5765b46b1edc384b4753be1057e77e2e1d9ea9cd%3A1118318302&click_sum=6d48992d&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-1047851-1-8&sts=1
50,Das große Freundebuch für 39 Freunde mit Tieren | Personalisiert mit Wunschnamen - Tolles Geschenk für Schule und Kiga | Mädchen und Jungs,"Price:,            ,            USD 31.88",Geschenkbuchshop,5 out of 5 stars,5 out of 5 stars,Everything is fine 👍🏻,"Nadja Lambrecht,                     ,                     Mar 17, 2023",https://www.etsy.com/listing/1118318302/das-grosse-freundebuch-fur-39-freunde?click_key=5765b46b1edc384b4753be1057e77e2e1d9ea9cd%3A1118318302&click_sum=6d48992d&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-1047851-1-8&sts=1
51,Das große Freundebuch für 39 Freunde mit Tieren | Personalisiert mit Wunschnamen - Tolles Geschenk für Schule und Kiga | Mädchen und Jungs,"Price:,            ,            USD 31.88",Geschenkbuchshop,5 out of 5 stars,5 out of 5 stars,Everything is fine 👍🏻,"Nadja Lambrecht,                     ,                     Mar 17, 2023",https://www.etsy.com/listing/1118318302/das-grosse-freundebuch-fur-39-freunde?click_key=5765b46b1edc384b4753be1057e77e2e1d9ea9cd%3A1118318302&click_sum=6d48992d&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-1047851-1-8&sts=1
52,Das große Freundebuch für 39 Freunde mit Tieren | Personalisiert mit Wunschnamen - Tolles Geschenk für Schule und Kiga | Mädchen und Jungs,"Price:,            ,            USD 31.88",Geschenkbuchshop,5 out of 5 stars,5 out of 5 stars,,"Bianca,                     ,                     Aug 4, 2022",https://www.etsy.com/listing/1118318302/das-grosse-freundebuch-fur-39-freunde?click_key=5765b46b1edc384b4753be1057e77e2e1d9ea9cd%3A1118318302&click_sum=6d48992d&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-1047851-1-8&sts=1
53,Das große Freundebuch für 39 Freunde mit Tieren | Personalisiert mit Wunschnamen - Tolles Geschenk für Schule und Kiga | Mädchen und Jungs,"Price:,            ,            USD 31.88",Geschenkbuchshop,5 out of 5 stars,5 out of 5 stars,,"Bianca,                     ,                     Aug 4, 2022",https://www.etsy.com/listing/1118318302/das-grosse-freundebuch-fur-39-freunde?click_key=5765b46b1edc384b4753be1057e77e2e1d9ea9cd%3A1118318302&click_sum=6d48992d&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-1047851-1-8&sts=1
54,Das große Freundebuch für 39 Freunde mit Tieren | Personalisiert mit Wunschnamen - Tolles Geschenk für Schule und Kiga | Mädchen und Jungs,"Price:,            ,            USD 31.88",Geschenkbuchshop,5 out of 5 stars,5 out of 5 stars,,"Katrin,                     ,                     Mar 3, 2023",https://www.etsy.com/listing/1118318302/das-grosse-freundebuch-fur-39-freunde?click_key=5765b46b1edc384b4753be1057e77e2e1d9ea9cd%3A1118318302&click_sum=6d48992d&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-1047851-1-8&sts=1
55,Das große Freundebuch für 39 Freunde mit Tieren | Personalisiert mit Wunschnamen - Tolles Geschenk für Schule und Kiga | Mädchen und Jungs,"Price:,            ,            USD 31.88",Geschenkbuchshop,5 out of 5 stars,5 out of 5 stars,,"Katrin,                     ,                     Mar 3, 2023",https://www.etsy.com/listing/1118318302/das-grosse-freundebuch-fur-39-freunde?click_key=5765b46b1edc384b4753be1057e77e2e1d9ea9cd%3A1118318302&click_sum=6d48992d&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-1047851-1-8&sts=1
56,"You Are Loved, Children's Book, Christian, Illustrated, Rhyming, Love, Christening, Dedication, Baptism, Birthday, Christmas Gift","Price:,            ,            USD 10.40+",LightbulbBooks,5 out of 5 stars,5 out of 5 stars,I had a copy of the You Are Loved book sent as a dedication gift. They absolutely love it. Delivery was quicker than expected too. All in all I was very happy with this purchase. Thank you Emma!!,"Hilda DAN,                     ,                     Sep 2, 2022",https://www.etsy.com/listing/1096932026/you-are-loved-childrens-book-christian?click_key=d19efa9d8f341922a34d8e788e76235111c22cb0%3A1096932026&click_sum=4d8b0b49&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-1047851-1-11&bes=1
57,"You Are Loved, Children's Book, Christian, Illustrated, Rhyming, Love, Christening, Dedication, Baptism, Birthday, Christmas Gift","Price:,            ,            USD 10.40+",LightbulbBooks,5 out of 5 stars,5 out of 5 stars,I had a copy of the You Are Loved book sent as a dedication gift. They absolutely love it. Delivery was quicker than expected too. All in all I was very happy with this purchase. Thank you Emma!!,"Hilda DAN,                     ,                     Sep 2, 2022",https://www.etsy.com/listing/1096932026/you-are-loved-childrens-book-christian?click_key=d19efa9d8f341922a34d8e788e76235111c22cb0%3A1096932026&click_sum=4d8b0b49&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=search_grid-1047851-1-11&bes=1
